REALPROP,FSASSET,FSSSI,FSNELDER,TANF_IND,FSUSIZE,FSEARN,FSWAGES,RAWNET,FSSLTDE2,FSSTDDE2,FSTOTDED,FSNONCIT,FSSLTDED,WRK_POOR,LIQRESOR,RAWERND,TPOV,FSGRINC,HWGT,FSERNDED,FSTOTDE2,CERTHHSZ,FSERNDE2,FSNETINC,FSDIS,FSGA,SHELDED,FSTANF,FSUNEARN,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,0.0,0.0,2.0,1539.0,1539.0,557.0,517.0,157.0,981.0,0.0,517.0,1.0,0.0,308.0,115.0,1539.0,1088.0558587,307.0,981.0,2.0,307.0,558.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,733.0,0.0,1.0,2.0,0.0,0.0,654.0,220.0,235.0,377.0,0.0,220.0,0.0,0.0,0.0,77.0,1031.0,1117.7666396,0.0,377.0,2.0,0.0,654.0,1.0,0.0,220.0,298.0,1031.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,1290.0,1290.0,514.0,500.0,252.0,926.0,0.0,500.0,1.0,0.0,258.0,71.0,1440.0,878.6917991,258.0,926.0,4.0,387.0,514.0,0.0,0.0,500.0,0.0,150.0,1.0,1.0,0.0
0.0,0.0,733.0,0.0,0.0,1.0,0.0,0.0,576.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,74.0,733.0,1208.6177882,0.0,157.0,1.0,0.0,576.0,1.0,0.0,0.0,0.0,733.0,1.0,1.0,0.0
0.0,0.0,489.0,0.0,0.0,1.0,0.0,0.0,198.0,134.0,235.0,291.0,0.0,134.0,0.0,0.0,0.0,49.0,489.0,1092.8481932,0.0,291.0,1.0,0.0,198.0,1.0,0.0,134.0,0.0,489.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3776121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,50.0,0.0,0.0,0.0,1.0,207.0,207.0,0.0,9.0,166.0,245.0,0.0,47.0,1.0,50.0,41.0,21.0,207.0,1031.3776121,41.0,207.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.93823036,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,204.0,0.0,612.0,0.0,455.0,0.0,0.0,0.0,21.0,361.0,809.71943629,0.0,361.0,3.0,0.0,0.0,0.0,0.0,455.0,0.0,361.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,108.0,208.0,0.0,51.0,0.0,0.0,0.0,8.0,108.0,915.93823036,0.0,108.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,108.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,989.0,989.0,478.0,145.0,252.0,510.0,0.0,145.0,1.0,0.0,198.0,49.0,989.0,867.42219258,197.0,510.0,4.0,295.0,479.0,0.0,0.0,145.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,517.0,0.0,0.0,0.0,11.0,150.0,915.93823036,0.0,150.0,2.0,0.0,0.0,0.0,0.0,517.0,0.0,150.0,1.0,1.0,0.0
0.0,0.0,724.0,0.0,0.0,7.0,2329.0,2329.0,2347.0,0.0,226.0,706.0,0.0,0.0,1.0,0.0,466.0,100.0,3053.0,1214.6971087,465.0,706.0,7.0,465.0,2347.0,1.0,0.0,0.0,0.0,724.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,6.0,677.0,677.0,1587.0,0.0,226.0,361.0,0.0,0.0,1.0,0.0,135.0,72.0,1949.0,1028.930641,135.0,361.0,6.0,135.0,1588.0,0.0,0.0,0.0,0.0,1272.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,827.0,21.0,178.0,178.0,0.0,21.0,0.0,0.0,0.0,102.0,1005.0,1213.7403366,0.0,178.0,1.0,0.0,827.0,1.0,0.0,21.0,0.0,1005.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,1434.0,0.0,647.0,332.0,252.0,786.0,0.0,332.0,1.0,0.0,287.0,71.0,1434.0,919.67218704,286.0,786.0,4.0,429.0,648.0,0.0,0.0,332.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,693.0,74.0,231.0,939.0,0.0,74.0,0.0,0.0,0.0,122.0,1632.0,1129.0362464,0.0,939.0,2.0,0.0,693.0,0.0,0.0,74.0,0.0,1632.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.93823093,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,1180.0,1180.0,787.0,0.0,157.0,393.0,0.0,0.0,1.0,0.0,236.0,88.0,1180.0,1158.7470271,236.0,393.0,2.0,236.0,787.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,420.0,0.0,0.0,5.0,424.0,0.0,1500.0,0.0,197.0,281.0,0.0,0.0,1.0,0.0,85.0,75.0,1782.0,1108.5121833,84.0,281.0,5.0,84.0,1501.0,1.0,0.0,0.0,0.0,1358.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,1195.0,1195.0,282.0,517.0,195.0,913.0,0.0,517.0,1.0,0.0,239.0,71.0,1195.0,896.80276029,239.0,913.0,3.0,318.0,282.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,733.0,0.0,0.0,1.0,0.0,0.0,514.0,62.0,219.0,219.0,0.0,62.0,0.0,0.0,0.0,74.0,733.0,1190.1766141,0.0,219.0,1.0,0.0,514.0,1.0,0.0,62.0,0.0,733.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3776116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.93823036,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,733.0,1.0,0.0,1.0,0.0,0.0,261.0,315.0,235.0,472.0,0.0,315.0,0.0,0.0,0.0,74.0,733.0,1112.3138775,0.0,472.0,1.0,0.0,261.0,0.0,0.0,315.0,0.0,733.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,356.0,517.0,157.0,674.0,0.0,517.0,0.0,0.0,0.0,61.0,1030.0,919.34197278,0.0,674.0,3.0,0.0,356.0,0.0,0.0,517.0,0.0,1030.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,1031.3776116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,1477.0,1477.0,687.0,326.0,252.0,789.0,0.0,326.0,1.0,0.0,295.0,73.0,1477.0,931.96630329,295.0,789.0,4.0,442.0,688.0,0.0,0.0,326.0,0.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,0.0,0.0,3.0,959.0,959.0,395.0,215.0,236.0,563.0,0.0,215.0,1.0,2.0,192.0,57.0,959.0,931.6360894,191.0,563.0,3.0,287.0,396.0,0.0,0.0,215.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,517.0,157.0,674.0,0.0,517.0,0.0,0.0,0.0,44.0,736.0,829.18512029,0.0,674.0,3.0,0.0,62.0,0.0,0.0,517.0,436.0,736.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,719.89279667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,1204.0,1204.0,289.0,517.0,157.0,914.0,0.0,517.0,1.0,0.0,241.0,90.0,1204.0,1005.0705734,240.0,914.0,2.0,240.0,290.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,2967.0,2967.0,1997.0,179.0,296.0,969.0,0.0,179.0,1.0,0.0,593.0,125.0,2967.0,1261.1641276,593.0,969.0,5.0,772.0,1998.0,0.0,0.0,179.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,1790.0,1790.0,1240.0,25.0,193.0,551.0,0.0,25.0,1.0,0.0,358.0,88.0,1790.0,1101.0104021,358.0,551.0,4.0,383.0,1239.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3776116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,743.0,7.0,517.0,0.0,0.0,0.0,0.0,0.0,492.41777669,0.0,0.0,7.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,611.0,204.0,800.0,0.0,643.0,0.0,0.0,0.0,58.0,768.0,915.93823093,0.0,768.0,2.0,0.0,0.0,1.0,0.0,642.0,0.0,768.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,791.0,37.0,194.0,194.0,0.0,37.0,0.0,2.0,0.0,99.0,985.0,1376.0695217,0.0,194.0,1.0,0.0,791.0,1.0,0.0,37.0,0.0,985.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,8.0,2113.0,2113.0,1464.0,0.0,226.0,648.0,0.0,0.0,1.0,0.0,423.0,62.0,2113.0,1013.5395166,422.0,648.0,8.0,422.0,1465.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,963.0,963.0,227.0,386.0,235.0,735.0,0.0,386.0,1.0,0.0,193.0,72.0,963.0,958.60664338,192.0,735.0,2.0,288.0,228.0,0.0,0.0,386.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,243.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,30.0,400.0,967.20348461,0.0,157.0,2.0,0.0,243.0,0.0,0.0,0.0,0.0,400.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,449.0,449.0,0.0,192.0,83.0,618.0,0.0,361.0,1.0,0.0,90.0,22.0,449.0,516.98647702,89.0,449.0,4.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,232.0,0.0,0.0,0.0,2.0,1021.0,1021.0,638.0,55.0,212.0,416.0,0.0,55.0,1.0,232.0,204.0,79.0,1054.0,1222.9595795,204.0,416.0,2.0,259.0,638.0,0.0,0.0,55.0,0.0,33.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,120.0,120.0,0.0,0.0,0.0,532.0,0.0,351.0,1.0,0.0,24.0,9.0,120.0,810.31109053,24.0,120.0,2.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,660.0,0.0,0.0,1.0,0.0,0.0,165.0,338.0,236.0,495.0,0.0,338.0,0.0,0.0,0.0,67.0,660.0,1100.9705294,0.0,495.0,1.0,0.0,165.0,1.0,0.0,338.0,0.0,660.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,2259.0,2259.0,1297.0,341.0,252.0,960.0,2.0,341.0,1.0,0.0,452.0,112.0,2259.0,1355.1787137,451.0,960.0,4.0,676.0,1299.0,0.0,0.0,341.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,67.0,1.0,0.0,1.0,0.0,0.0,375.0,221.0,235.0,378.0,0.0,221.0,0.0,0.0,0.0,76.0,753.0,1236.3708151,0.0,378.0,1.0,0.0,375.0,0.0,0.0,221.0,0.0,753.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,1961.0,1961.0,1284.0,128.0,235.0,677.0,0.0,128.0,1.0,0.0,392.0,117.0,1961.0,1476.0504944,392.0,677.0,3.0,520.0,1284.0,0.0,0.0,128.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,622.0,0.0,0.0,4.0,0.0,0.0,812.0,511.0,252.0,679.0,0.0,511.0,0.0,0.0,0.0,74.0,1491.0,1041.3939281,0.0,679.0,4.0,0.0,812.0,1.0,0.0,511.0,0.0,1491.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,2023.0,2023.0,1461.0,0.0,157.0,561.0,1.0,0.0,1.0,0.0,404.0,120.0,2023.0,1589.9586697,404.0,561.0,3.0,404.0,1462.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,483.0,483.0,741.0,115.0,236.0,368.0,0.0,115.0,1.0,0.0,96.0,66.0,1110.0,1125.729121,96.0,368.0,3.0,144.0,742.0,0.0,0.0,115.0,0.0,627.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,1127.0,0.0,565.0,179.0,236.0,561.0,0.0,179.0,1.0,0.0,225.0,67.0,1127.0,1011.820945,225.0,561.0,3.0,338.0,566.0,0.0,0.0,179.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,516.98647702,0.0,0.0,4.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,733.0,0.0,0.0,1.0,0.0,0.0,0.0,576.0,192.0,776.0,0.0,619.0,0.0,0.0,0.0,74.0,733.0,993.50998732,0.0,733.0,1.0,0.0,0.0,1.0,0.0,619.0,0.0,733.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,727.0,727.0,472.0,302.0,236.0,604.0,0.0,302.0,1.0,0.0,145.0,64.0,1077.0,951.64304096,145.0,604.0,3.0,218.0,473.0,0.0,0.0,302.0,0.0,350.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,74.0,302.0,0.0,76.0,0.0,0.0,0.0,3.0,100.0,216.69825367,0.0,100.0,7.0,0.0,0.0,0.0,0.0,76.0,0.0,100.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,810.31109053,0.0,0.0,2.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1027.0,0.0,157.0,580.0,0.0,0.0,0.0,0.0,0.0,96.0,1607.0,1310.5612558,0.0,580.0,3.0,0.0,1027.0,0.0,0.0,0.0,0.0,1607.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,172.0,165.0,252.0,333.0,0.0,165.0,0.0,0.0,0.0,25.0,505.0,628.74543875,0.0,333.0,4.0,0.0,172.0,0.0,0.0,164.0,505.0,505.0,1.0,1.0,0.0
0.0,0.0,733.0,0.0,0.0,6.0,40.0,0.0,1142.0,391.0,339.0,625.0,0.0,391.0,1.0,0.0,8.0,65.0,1767.0,995.22855896,8.0,625.0,6.0,12.0,1142.0,1.0,0.0,391.0,0.0,1727.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,465.0,327.0,235.0,484.0,0.0,327.0,0.0,0.0,0.0,71.0,949.0,1111.2006141,0.0,484.0,2.0,0.0,465.0,0.0,0.0,327.0,0.0,949.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,1020.0,1020.0,430.0,328.0,236.0,689.0,0.0,328.0,1.0,0.0,204.0,84.0,1120.0,1089.7085058,204.0,689.0,2.0,306.0,431.0,0.0,0.0,328.0,0.0,100.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,278.0,0.0,714.0,0.0,517.0,0.0,0.0,0.0,20.0,475.0,421.90522779,0.0,475.0,5.0,0.0,0.0,0.0,0.0,517.0,0.0,475.0,1.0,1.0,0.0
0.0,0.0,733.0,0.0,0.0,2.0,437.0,437.0,458.0,519.0,236.0,763.0,0.0,519.0,1.0,0.0,87.0,91.0,1221.0,1106.9021914,87.0,763.0,2.0,131.0,458.0,1.0,51.0,519.0,0.0,784.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,235.0,0.0,674.0,0.0,517.0,0.0,0.0,0.0,40.0,392.0,993.50998732,0.0,392.0,1.0,0.0,0.0,0.0,0.0,517.0,0.0,392.0,1.0,1.0,0.0
0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,647.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,81.0,804.0,1376.0695217,0.0,157.0,1.0,0.0,647.0,1.0,51.0,0.0,0.0,804.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,823.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,99.0,980.0,1376.0695217,0.0,157.0,1.0,0.0,823.0,1.0,0.0,0.0,0.0,980.0,1.0,1.0,0.0
0.0,305.0,0.0,0.0,0.0,1.0,1066.0,1066.0,300.0,395.0,235.0,765.0,0.0,395.0,1.0,305.0,213.0,108.0,1066.0,1189.0881756,213.0,765.0,1.0,319.0,301.0,0.0,0.0,395.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,365.0,365.0,0.0,335.0,0.0,747.0,0.0,517.0,1.0,0.0,73.0,34.0,565.0,646.45509668,73.0,565.0,3.0,0.0,0.0,0.0,0.0,517.0,0.0,200.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,516.98647702,0.0,0.0,4.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,1.0,1.0,0.0
0.0,1010.0,0.0,1.0,0.0,1.0,0.0,0.0,186.0,320.0,235.0,892.0,0.0,320.0,0.0,1010.0,0.0,109.0,1078.0,1113.8657951,0.0,892.0,1.0,0.0,186.0,0.0,0.0,320.0,0.0,1078.0,1.0,1.0,0.0
0.0,0.0,108.0,0.0,0.0,1.0,0.0,0.0,104.0,492.0,235.0,649.0,0.0,492.0,0.0,0.0,0.0,76.0,753.0,1062.2847336,0.0,649.0,1.0,0.0,104.0,1.0,0.0,492.0,0.0,753.0,1.0,1.0,0.0
0.0,0.0,74.0,0.0,0.0,3.0,643.0,643.0,695.0,466.0,235.0,751.0,0.0,466.0,1.0,0.0,129.0,86.0,1447.0,1095.6401697,128.0,751.0,3.0,192.0,696.0,1.0,51.0,466.0,0.0,804.0,1.0,1.0,0.0
0.0,95.0,0.0,0.0,0.0,3.0,0.0,0.0,43.0,179.0,235.0,336.0,0.0,179.0,0.0,95.0,0.0,23.0,379.0,674.39483753,0.0,336.0,3.0,0.0,43.0,0.0,0.0,179.0,0.0,379.0,1.0,1.0,0.0
0.0,0.0,733.0,0.0,0.0,1.0,0.0,0.0,0.0,576.0,217.0,751.0,0.0,594.0,0.0,0.0,0.0,74.0,733.0,993.50998418,0.0,733.0,1.0,0.0,0.0,1.0,0.0,594.0,0.0,733.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,226.0,117.0,501.0,0.0,344.0,0.0,0.0,0.0,23.0,383.0,646.45509185,0.0,383.0,3.0,0.0,0.0,0.0,0.0,344.0,0.0,383.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,513.0,513.0,0.0,243.0,216.0,549.0,0.0,279.0,1.0,0.0,103.0,25.0,513.0,516.98647099,102.0,513.0,4.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1037.0,158.0,236.0,507.0,0.0,158.0,0.0,0.0,0.0,116.0,1544.0,1480.8648843,0.0,507.0,2.0,0.0,1037.0,0.0,0.0,157.0,0.0,1544.0,1.0,1.0,0.0
0.0,0.0,1112.0,0.0,0.0,3.0,0.0,0.0,853.0,454.0,236.0,611.0,0.0,454.0,0.0,0.0,0.0,87.0,1464.0,1196.6530771,0.0,611.0,3.0,0.0,853.0,1.0,51.0,454.0,0.0,1464.0,1.0,1.0,0.0
0.0,0.0,61.0,1.0,0.0,2.0,0.0,0.0,387.0,209.0,235.0,366.0,0.0,209.0,0.0,0.0,0.0,56.0,753.0,1061.7687634,0.0,366.0,2.0,0.0,387.0,1.0,0.0,209.0,0.0,753.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,1392.0,1392.0,578.0,379.0,236.0,814.0,0.0,379.0,1.0,0.0,278.0,104.0,1392.0,1184.2737823,278.0,814.0,2.0,417.0,578.0,0.0,0.0,379.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,190.0,190.0,0.0,495.0,221.0,705.0,0.0,510.0,1.0,0.0,38.0,70.0,690.0,993.50998418,38.0,690.0,1.0,42.0,0.0,0.0,0.0,510.0,0.0,500.0,1.0,1.0,0.0
0.0,0.0,733.0,1.0,0.0,2.0,0.0,0.0,514.0,62.0,219.0,219.0,2.0,62.0,0.0,0.0,0.0,55.0,733.0,1143.4387764,0.0,219.0,2.0,0.0,514.0,0.0,0.0,62.0,0.0,733.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,2693.0,2693.0,892.0,391.0,296.0,1801.0,0.0,391.0,1.0,0.0,538.0,114.0,2693.0,997.89373818,538.0,1801.0,5.0,807.0,892.0,0.0,0.0,391.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0,502.0,235.0,659.0,0.0,502.0,0.0,0.0,0.0,77.0,767.0,1064.4339423,0.0,659.0,1.0,0.0,108.0,1.0,0.0,502.0,0.0,767.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,395.0,395.0,0.0,159.0,0.0,753.0,0.0,517.0,1.0,0.0,79.0,30.0,395.0,810.31109053,79.0,395.0,2.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.50998418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,24.0,0.0,0.0,0.0,1.0,958.0,958.0,565.0,45.0,202.0,393.0,0.0,45.0,1.0,24.0,192.0,97.0,958.0,1358.8758322,191.0,393.0,1.0,236.0,565.0,0.0,0.0,45.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.98647702,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,646.45509668,0.0,0.0,3.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,2602.0,0.0,1.0,0.0,1.0,0.0,0.0,870.0,51.0,208.0,208.0,0.0,51.0,0.0,2602.0,0.0,109.0,1078.0,1376.0695217,0.0,208.0,1.0,0.0,870.0,0.0,0.0,50.0,0.0,1078.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,913.0,0.0,154.0,420.0,235.0,759.0,0.0,420.0,1.0,0.0,183.0,68.0,913.0,911.32400072,182.0,759.0,2.0,273.0,154.0,0.0,0.0,420.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,674.0,2.0,517.0,0.0,0.0,0.0,0.0,0.0,646.45509185,0.0,0.0,3.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,993.50998418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,735.0,735.0,331.0,223.0,235.0,527.0,0.0,223.0,1.0,0.0,147.0,64.0,858.0,1025.2321766,147.0,527.0,2.0,220.0,331.0,0.0,0.0,223.0,0.0,123.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,204.0,437.0,235.0,594.0,0.0,437.0,0.0,0.0,0.0,47.0,797.0,777.55695611,0.0,594.0,3.0,0.0,203.0,0.0,0.0,437.0,0.0,797.0,1.0,1.0,0.0
